date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:47	285487/285487	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:58:42%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-94-armen-living-summer-chair.html	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-94-armen-living-summer-chair.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:43:53	285354/285354	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:58:48%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-95-armen-living-summer-chair.html	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-95-armen-living-summer-chair.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:05	285407/285407	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:58:54%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-96-armen-living-summer-chair.html	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/bed-bath/2-96-armen-living-summer-chair.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:05	28746/28746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:00%20GMT	https://rubiktheme.com/demo/rb_davici_demo/modules/rbthememenu/views/img/upload/img7-7.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/modules/rbthememenu/views/img/upload/img7-7.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:14	176733/176733	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:06%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/content/4-about-us	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/content/4-about-us.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:21	175817/175817	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:15%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/content/1-delivery	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/content/1-delivery.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:25	175389/175389	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:22%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/content/2-legal-notice	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/content/2-legal-notice.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:31	175317/175317	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:26%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/content/5-secure-payment	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/content/5-secure-payment.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:42	177701/177701	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:32%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/content/3-terms-and-conditions-of-use	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/content/3-terms-and-conditions-of-use.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:43	4780/4780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:14%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/davici-furniture-store-logo-1614158703.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/davici-furniture-store-logo-1614158703.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:44	190/190	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:43%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/2-shop	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/2-shop.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:47	176267/176267	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:44%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/password-recovery	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/password-recovery.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:49	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2024%20Nov%202024%2009:59:48%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/identity	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/identity.2e.delayed	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:53	178125/178125	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:49%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/login?back=identity	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/login2432.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:57	174167/174167	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2009:59:54%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/compare	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/compare.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:44:59	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2024%20Nov%202024%2009:59:58%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/wishlist	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/wishlist.31.delayed	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:08	177377/177377	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:00:00%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/login	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/login.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:09	455/455	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Nov%202021%2013:52:16%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/1.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/1.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:09	562/562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:20%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/2.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/2.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:09	540/540	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:20%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/3.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/3.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:10	539/539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:20%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/4.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/4.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:10	565/565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:20%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/5.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/5.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:10	524/524	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:04:20%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/6.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/6.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:11	566/566	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2013:34:16%20GMT	https://rubiktheme.com/demo/rb_davici_demo/img/l/7.jpg	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/img/l/7.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:22	528127/528127	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:00:11%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html?SubmitCurrency=1&id_currency=3	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/home-1fcc6.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:37	527893/527893	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:00:22%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html?SubmitCurrency=1&id_currency=2	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/home-16edc.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:52	527716/527716	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:00:38%20GMT	https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html?SubmitCurrency=1&id_currency=1	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/en/home-1e3c8.html	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:53	7101/7101	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20Nov%202021%2010:04:10%20GMT	https://rubiktheme.com/demo/rb_davici_demo/modules/rbthemeslider/views/css/rbthemeslider/skins/v6/skin.css?v=1.0.0	C:/My%20Web%20Sites/Qand%20furniture/rubiktheme.com/demo/rb_davici_demo/modules/rbthemeslider/views/css/rbthemeslider/skins/v6/skine209.css	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:53	63291/63291	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:54%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-2.jpg?v=1635081398	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-2c905.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:54	60438/60438	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:54%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-3.jpg?v=1635081399	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-39b0d.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:55	66897/66897	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:55%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-1.jpg?v=1635380194	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/slider5-1feb7.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:55	9255/9255	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:56%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/1.jpg?v=1636000765	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/12015.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:56	7046/7046	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:56%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/2.jpg?v=1636000765	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/22015.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:56	8426/8426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:56%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/3.jpg?v=1636000765	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/32015.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
15:45:57	5803/5803	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Nov%202024%2010:00:57%20GMT	https://cdn.shopify.com/s/files/1/0550/8336/8541/files/4.jpg?v=1636000765	C:/My%20Web%20Sites/Qand%20furniture/cdn.shopify.com/s/files/1/0550/8336/8541/files/42015.jpg	(from https://rubiktheme.com/demo/rb_davici_demo/en/home-1.html)
